Author Name,Author ID,Paper Count
김정훈,625935,7
전삼현,939111319,7
이동훈,106593809,7
김찬호,803507357,7
한재흥,243628804,7
박동희,5168041,7
황병선,929214142,7
박경수,222803765,7
김용훈,616471638,7
Youngje Sung,430156420,7
박용화,544069139,7
김명준,386875817,7
이구연,218656214,7
정수목,167382194,7
조종래,538516827,7
윤희천,744730609,7
최선오,277502727,7
이상찬,250805677,7
박성욱,707329642,7
윤재형,551525309,7
박승보,530142048,7
김유철,257209615,7
김승주,127439774,7
정영애,158371327,7
김동훈,5096338,7
조수민,570782931,7
윤준희,726226870,7
박상훈,391510465,7
최재영,951222280,7
이대우,512089161,7
유태경,320881524,7
황성수,170906104,7
김지명,112204557,7
이준기,127977643,7
박재현,100079762,7
김종욱,832650636,7
한소영,975488968,7
천세진,836404683,7
이상민,914124965,7
진재현,721723678,7
노동희,168111877,7
조정희,883352137,7
김관우,231731813,7
주지한,606987627,7
이성학,511315013,7
송미령,183122404,7
김중헌,660853853,7
송효숙,170665790,7
방효충,932578897,7
장석우,150069482,7
변주형,842457683,7
진장원,332233035,7
이영삼,161838757,7
주도윤,5499519,7
한희일,667029595,7
정용화,267630630,7
황해성,666607814,7
최현상,802081025,7
허화라,787274471,7
유제혁,117837335,7
유창환,157697649,7
하영서,410872216,7
조병철,921786886,7
박영환,877541037,7
이동훈,464154,7
유다은,626798481,7
김진영,217010576,7
이탁기,803018613,7
박상현,252339,7
염흥열,288785190,7
이상협,688645022,7
추장운,489200289,7
김남용,324615544,7
양동호,516921927,7
차승환,354645711,7
박형동,648447038,7
이정민,914153592,7
민자경,918391399,7
송채은,869348680,7
정의승,823925565,7
김선영,976142060,7
이진호,244489856,7
이정근,372528465,7
유길상,261485658,7
윤원근,989646364,7
배석주,287351346,7
김현덕,482768265,7
변나향,886666068,7
황준호,948503886,7
양정훈,530840065,7
박경렬,782734621,7
김영곤,214993763,7
김재현,604404372,7
정병용,862946743,7
Weoncheol Koo,139194176,7
유현배,613316078,7
안종훈,5477838,7
이한진,792804615,7
이주성,694506953,7
이치범,880278187,7
이선호,365670484,7
Masayuki Goto,584488484,7
김기창,571632201,7
윤동진,397378826,7
박소현,2080943,7
배웅규,641386325,7
이병길,943729281,7
구병춘,949702821,7
차경애,517013804,7
배상무,1947303,7
오동호,703403992,7
김영택,5149756,7
최흥식,919337691,7
김동욱,782250872,7
손동희,2053214,7
서현,958821784,7
김진용,1537860,7
강태원,706798550,7
이건,184729524,7
김상훈,381954793,7
만동우,904288832,7
김재광,140461428,7
박진영,488614647,7
김종도,763217004,7
최성웅,671538481,7
서승일,828234838,7
고혜영,743375788,7
엄대용,865489174,7
김기채,383187711,7
이강수,519069199,7
Myeongin Kim,420751650,7
Seung Hwan Lee,883808118,7
최창규,441802141,7
유승준,639363483,7
이재민,1630407,7
김용수,783960589,7
이상천,197919753,7
송창헌,485534676,7
김선종,846652428,7
이태훈,768066873,7
전석주,363788510,7
임주휘,639776915,7
이은도,738807919,7
김남용,586745586,7
우종훈,430757039,7
박재표,490503092,7
김건도,947984340,7
이종만,419812507,7
강용혁,489131838,7
김성열,561059360,7
한재웅,557811054,7
김지엽,678782,7
하종문,499633164,7
이용주,864384084,7
최의민,668139233,7
이상철,971017734,7
김옥환,929916806,7
박금주,315594751,7
김동환,237801885,7
박진아,427729999,7
장훈석,322917646,7
임제영,756700928,7
조용,148632938,7
강재식,341735572,7
남성택,148951138,7
문효상,628820,7
신영진,427218696,7
배상무,259999371,7
이종호,104635,7
우명제,817592,7
김태일,879804255,6
박승운,5121247,6
김석환,873284551,6
진진,552908804,6
권대규,392889577,6
함남혁,690977434,6
강정호,846760132,6
한경희,859215301,6
이재웅,682086322,6
이종직,555273535,6
김경진,715129978,6
Jong-Suh Shin,489586866,6
유지훈,557350586,6
황동욱,818604002,6
강상길,537861780,6
박년배,1271161,6
허준,200118,6
노영훈,760520528,6
이호성,414461837,6
임재용,516251937,6
손종현,793379441,6
박명옥,863139487,6
은성배,857396857,6
변강일,879523011,6
김동욱,166116363,6
최영준,252969783,6
김호찬,1014805,6
전주환,807359521,6
박동주,661596259,6
Byung-Ki Park,676783360,6
배석찬,416438693,6
황지은,959083157,6
정승환,586079292,6
한재섭,654073375,6
박원주,344626665,6
설상석,935602245,6
이원석,545171531,6
박광필,807904910,6
심도식,566149370,6
이후경,444613113,6
박재암,633611110,6
오종택,630186375,6
이경창,141870403,6
왕위엔강,553399185,6
이연원,338417743,6
송인호,706332378,6
남해운,789984860,6
김호성,117957112,6
여명석,164464441,6
구경희,822462217,6
권영근,929327349,6
변희섭,768581506,6
성경미,464080804,6
여재익,590938736,6
조재훈,271355090,6
윤성원,104936931,6
김범신,378318719,6
강범준,967810432,6
김태형,76134,6
신동관,924999298,6
김영식,384242703,6
김민석,790811745,6
박환철,490781255,6
최세오,320426883,6
이자영,243909929,6
현대원,271265593,6
안재권,679827841,6
이상수,785270588,6
문정현,772950494,6
조락균,268915077,6
이인묵,987944531,6
박기홍,933257532,6
조상곤,484064553,6
정황훈,606590847,6
정석호,305699066,6
강필성,103190911,6
이경아,537437410,6
김우철,489449124,6
Md. Abu Ayub Siddique,836651842,6
이정준,5186701,6
임소희,1871397,6
오진환,770929223,6
김용석,975609549,6
채수원,212774552,6
고광만,815119923,6
최용은,647267412,6
김무석,905410721,6
김종배,179848270,6
이병희,326633639,6
배한주,396882861,6
류지선,898169673,6
민예진,851240793,6
신동혁,295890058,6
진현주,525290425,6
이영석,845110725,6
정용대,837467806,6
이한진,256066283,6
김희욱,935929934,6
손은심,472533537,6
공경보,912969159,6
권세웅,702955918,6
백승현,279224674,6
김정창,637763847,6
정상우,162057581,6
김한결,5147766,6
엄원용,2116063,6
김동건,531473833,6
한명묵,175177591,6
홍현욱,184946767,6
박윤수,833141022,6
이재은,187776,6
최두진,743860935,6
송림,388787779,6
이경호,297953111,6
강토,756573183,6
양정삼,736465842,6
윤대영,743696263,6
김원태,854067590,6
Kyoung-Il Do,594902590,6
이현섭,182350569,6
조병관,472468977,6
박형준,729786667,6
민준기,639192299,6
최재훈,616985287,6
김창현,125867853,6
김지수,591104231,6
정정래,205522215,6
김승모,863144890,6
강정원,736886001,6
정남균,664211397,6
천호권,196652415,6
장승호,311607064,6
김철승,433554502,6
하정원,766436153,6
정대위,562288032,6
김산,716986465,6
홍대선,164768902,6
송창용,462966490,6
이희경,882021713,6
김종원,924422528,6
박정환,797728108,6
도현미,615481728,6
김선옥,977950601,6
김진우,893230115,6
강우람,613041954,6
김재웅,593630302,6
정민경,948203520,6
최은진,828512587,6
전진우,559473177,6
노기문,747905094,6
이관중,534977046,6
강경희,820291665,6
임류갑,102700871,6
Yeong Min Jang,800466013,6
주종우,559834269,6
윤병운,908621022,6
정윤아,582236553,6
Hasung Kong,761163797,6
정구현,425405221,6
He Yang,295488700,6
전병찬,810242636,6
김희상,5447683,6
최청석,5364888,6
이승현,421148927,6
김가연,593136919,6
박재현,723914,6
조현식,491290826,6
오승주,901433065,6
이종인,365107601,6
문혁준,567577347,6
고대식,929951502,6
노영숙,801987415,6
천주란,449804797,6
윤경환,324734489,6
최성진,103807855,6
황경수,216303828,6
태동현,101081207,6
방정혜,307769957,6
김민선,617670969,6
김동완,296755535,6
이종석,131313654,6
이한진,448720843,6
이용태,764879714,6
이재승,698790890,6
김현,690477856,6
황혜정,865459147,6
이광은,953482118,6
오병태,583683184,6
최원재,603582794,6
최승회,428156111,6
강남현,221746066,6
문정호,475710365,6
이재인,458327218,6
한정혜,949777148,6
유영돈,289432587,6
민지영,200098684,6
임형수,742047062,6
문지환,932099220,6
박찬정,651253195,6
김준식,657485048,6
홍사영,849197066,6
이문숙,851796197,6
오영훈,104541,6
유영준,937693667,6
서영진,589567785,6
황윤자,947168482,6
Sungyong Ha,151736233,6
장화섭,805064851,6
김정,495513899,6
오정현,413098454,6
강철구,823566543,6
김준수,841857581,6
김만영,533279945,6
나성수,756261764,6
김영한,235964850,6
홍사라,994659851,6
황철민,802410077,6
이승범,267401584,6
이규중,776819447,6
박용명,681239298,6
정영인,599294917,6
박준현,272776810,6
허현정,460641734,6
배보민,280285093,6
임재혁,359151372,6
이정우,203410,6
정재영,927883241,6
신윤호,863401290,6
김창완,323462449,6
최환석,5443614,6
서윤호,150461712,6
김명현,442644169,6
김동환,700185766,6
조은별,843355301,6
김정환,1267865,6
엄태성,537878048,6
김성완,474685675,6
김종식,584351668,6
한준희,427375342,6
윤성식,880894026,6
김찬중,947949500,6
김형모,547200539,6
박성복,699717981,6
윤동협,956111,6
오세찬,4084740,6
손성환,954752586,6
김한솔,946250163,6
남정수,160672010,6
김한상,570117391,6
윤정환,421816334,6
안창선,552664449,6
장지성,831999714,6
김철,654781000,6
정규홍,226182759,6
이혜진,837263201,6
박수진,386764324,6
이호연,318804947,6
제예,132949821,6
김규용,182647505,6
박초롱,170395185,6
김정민,602604546,6
연영란,687484028,6
이승환,309936726,6
윤주상,143731586,6
오승묵,878344995,6
조영근,223547876,6
최인오,1068907,6
최현주,315412327,6
김재철,711457474,6
이민진,718154852,6
김기현,824910956,6
Ikmo Park,607653888,6
김영진,336996875,6
박유영,671222107,6
이종우,209060362,6
마상범,1628939,6
Yong Bae Park,316218516,6
노경완,220654077,6
김영근,510952676,6
박정호,939891787,6
이창언,641482324,6
채희덕,946130114,6
박완신,887812890,6
정경석,824879597,6
김선우,5405618,6
유동진,730057102,6
최성웅,385594775,6
김영민,848046528,6
김송길,564764805,6
신동준,177702965,6
이다주,344221191,6
전영남,391408307,6
윤경수,962866635,6
박계춘,219981596,6
류호정,460536140,6
손상호,942753152,6
홍윤식,866664965,6
김영완,110184138,6
윤영중,730840850,6
Chang Won Jung,154531124,6
황석형,205205236,6
Kideok Do,602798296,6
나진성,735434778,6
이재현,890977016,6
Hyeju Shin,698588221,6
서효원,975981955,6
김현정,279171636,6
이영우,447692535,6
이근원,233078278,6
이세종,971031091,6
김태형,401789396,6
이영연,917147131,6
이주현,204536540,6
안치형,655965514,6
전민욱,802498208,6
이형연,108761641,6
김희열,260465224,6
김진영,960669318,6
정진도,907353042,6
박세범,427819178,6
김현식,169955581,6
인정민,226135009,6
김성호,963376789,6
조인호,363314571,6
손형일,995443709,6
이종인,978954435,6
임승각,706953055,6
나현호,328744177,6
장시웅,685891819,6
김봉애,293648324,6
강윤석,969204958,6
이진미,231865844,6
권용일,608396794,6
박승욱,443238502,6
백돈규,974133191,6
안진희,425951943,6
고윤호,817647403,6
한유경,657777427,6
이사랑,136861921,6
김득원,111728058,6
박용석,1413783,6
도준호,386236208,6
안태기,184437810,6
박홍성,467006400,6
손성빈,870707428,6
이은수,4221533,6
윤상길,576798189,6
Byungyeon Hwang,178908303,6
박도현,264633172,6
이강일,398126963,6
박보랑,157392344,6
신승훈,936786123,6
백승윤,471516471,6
구은희,503270666,6
강정선,235362725,6
이일규,618223378,6
노영단,798089788,6
이충호,346398038,6
김재훈,740884977,6
최현영,747607556,6
배혜림,259856217,6
김양균,976740452,6
조영진,497798210,6
박정인,536113149,6
오소정,5131359,6
성이용,1354672,6
이형우,400967942,6
Murid Hussain,160191214,6
이창우,530152359,6
이준상,323448810,6
박정민,314089986,6
김명룡,642418081,6
정종필,620672222,6
김기범,277570917,6
김기홍,665497461,6
Dinh Quang Khieu,661929749,6
이준웅,777323822,6
김민석,175407454,6
장병수,251085079,6
이현수,187254550,6
신성철,178239756,6
최동현,190087205,6
안승영,453380717,6
조영준,409696180,6
유성은,398152485,6
변재현,322996909,6
최준호,642967646,6
도규형,866224627,6
Joonmo Choung,243704619,6
전세원,226669937,6
윤홍식,853254809,6
심지현,828608682,6
김승환,404592400,6
박익근,538268474,6
김민구,441564042,6
정용수,816415406,6
하지환,882855048,6
김병준,793000680,6
한규림,177066434,6
김진영,125439262,6
정화영,714490523,6
신호성,431273624,6
박종우,579798514,6
추연욱,362293342,6
김유리,240159564,6
정종원,617695860,6
조항성,499994441,6
강길선,401289390,6
박태근,621426568,6
유성훈,458265575,6
한승훈,468402992,6
홍준희,187332335,6
문용호,243579924,6
임동건,466624774,6
김병수,908071670,6
최재완,919802691,6
김세용,5165625,6
김원대,391696890,6
신현장,1137898,6
임진익,937105028,6
곽정환,268534790,6
김준현,605648064,6
안수홍,892463611,6
조가영,5352205,6
강민규,5111248,6
조신형,919470311,6
조택연,106357497,6
조재완,102356905,6
김소람,524585003,6
정철구,935218834,6
진현우,349399326,6
이진경,591579838,6
고현우,244200772,6
박채원,558974578,6
박민재,571390913,6
박정민,750845584,6
정용기,5329078,6
정문경,864866964,6
이공훈,226992919,6
정지환,559183488,6
김경민,957251269,6
김대원,333646538,6
권새하,110380178,6
송정은,992981673,6
전종기,966374170,6
이용창,754526628,6
신수용,359244915,6
박두용,5513907,6
최승미,971359038,6
이승수,588391,6
장대순,970292271,6
권상주,697503503,6
김보영,317593359,6
박주만,392911851,6
강성욱,559262752,6
정재학,501589485,6
유철희,235698625,6
이태경,104540015,6
곽태영,886850075,6
이동우,146293560,6
박범용,654521329,6
김현섭,404146238,6
이진선,331449955,6
박태조,395740531,6
장용훈,269742407,6
박상신,569210145,6
김형희,431998569,6
김재원,661677867,6
허준영,953898553,6
이욱재,755605840,6
유병현,408189635,6
고경준,145163146,6
이상훈,333264405,6
김형철,599186543,6
정동훈,652007529,6
정수진,290557079,6
서석충,708195190,6
조흥래,241183410,6
최종열,972183895,6
김희동,747468648,6
원태연,976888207,6
최형석,768017022,6
정수빈,797091310,6
안병권,886473173,6
임해원,451460393,6
정인택,681062218,6
김경태,209033818,6
김규석,329663774,6
이정진,546108462,6
오경현,243337113,6
손동화,373404400,6
안희정,364082646,6
정상민,995913951,6
김효철,820546057,6
김고원,164522230,6
김태훈,542826507,6
이동석,645372275,6
윤영한,963546697,6
이대성,506646718,6
이원균,704364231,6
배태석,161443925,6
임영훈,697617204,6
박정훈,397562644,6
김태수,588654564,6
이성진,254097,6
양송호,1319671,6
이상민,190122969,6
이종욱,405465774,6
오동한,142906490,6
이평연,172082216,6
김승훈,288607808,6
남충현,647870475,6
정회조,5270686,6
정유연,602006951,6
강태원,486105709,6
최상일,416219210,6
이수현,5238685,6
진소연,976542602,6
문석표,441357195,6
박종근,801998208,6
Woo-Dong Lee,509619,6
최상용,723928451,6
김태형,986868679,6
장윤혁,115772345,6
김형원,976542772,6
김영재,159616326,6
김정진,766472777,6
이민재,921351739,6
김대진,460683997,6
전석원,536163427,6
배재훈,144598189,6
정용복,4209275,6
김관호,943490559,6
